channelId,channelTitle,title,publishedAt,videoId,date
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/2/10 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-02-10T06:59:18Z,xbY385ho6lo,2021-02-10
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/13 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-13T07:06:26Z,__I0BiTe6Us,2020-02-13
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/13 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-13T07:14:49Z,p5Qrq85Nfrc,2020-04-13
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/11/4 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-11-04T06:23:53Z,6Zy4sl2ZWPM,2020-11-04
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/23 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-23T07:15:11Z,qOw0_pyhkBY,2020-04-23
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/6/24 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-06-24T06:35:08Z,cIp0TiuJ6rc,2020-06-24
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/25 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-25T07:05:24Z,5vpRe_8nr3I,2020-04-25
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/30 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-30T07:34:45Z,iYDXC7xZSnA,2020-03-30
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/5/16 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-05-16T06:24:49Z,XJ6BomkmzPo,2020-05-16
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/1/28 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-01-28T12:33:50Z,99Kkno_D36I,2020-01-28
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/7 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-07T07:28:03Z,IdySlEhRYfg,2020-03-07
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/18 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-18T07:12:05Z,v1ellQ2cV4Y,2020-04-18
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/6/6 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-06-06T07:23:38Z,EdA8dov0yd4,2020-06-06
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/8/1 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-08-01T06:30:09Z,NAJ679JvAZM,2020-08-01
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/2/21 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-02-21T06:58:54Z,Am4ClAslHMI,2021-02-21
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/7/1 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-07-01T07:11:59Z,rkQ10Lyfs7M,2020-07-01
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/23 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-23T07:01:31Z,2AcJf0B4bHU,2020-02-23
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/8/9 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-08-09T06:26:20Z,95l-VB5-PQs,2020-08-09
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/12 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-12T07:16:20Z,Urj6sHb5bTw,2020-04-12
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/1/24 18:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-01-24T10:48:15Z,RdZRlFzXA44,2021-01-24
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/27 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-27T07:40:19Z,o-ItneU1okI,2020-03-27
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/28 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-28T07:39:45Z,_u28Xqg9B0U,2020-03-28
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/2/16 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-02-16T06:23:56Z,hT2W-HeuwmY,2021-02-16
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/10/14 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-10-14T06:53:20Z,7ibcEttw4-g,2020-10-14
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/11 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-11T06:50:07Z,omjq2cf6fVg,2020-02-11
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/5/31 13:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-05-31T05:29:25Z,IXf8SbeBvyE,2020-05-31
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/8/19 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-08-19T07:32:44Z,k11ssWgQWQw,2020-08-19
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/30 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-30T06:50:20Z,vRiSs4m5RhM,2020-04-30
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/5/14 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-05-14T06:33:37Z,JLpwduBYCYg,2020-05-14
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/9/9 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-09-09T06:37:32Z,WnFX06oUHHY,2020-09-09
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/3/4 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-03-04T06:29:07Z,yQDlzXmtxfg,2021-03-04
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/1 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-01T07:49:45Z,9pV1JEbhomM,2020-04-01
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/1/23 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-01-23T06:57:42Z,WOs5ugvAJwI,2021-01-23
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/12/22 13:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-12-22T05:58:50Z,lyHIDo56oLk,2020-12-22
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/25 13:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-25T06:39:11Z,l1q6usKZwCU,2020-02-25
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/7/8 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-07-08T07:09:32Z,dDXF8Wxobbk,2020-07-08
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/10 13:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-10T06:53:24Z,u4mvmUdhrOc,2020-03-10
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/21 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-21T07:44:15Z,G5i_3NWqr68,2020-03-21
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/1/30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-01-30T10:05:50Z,OhhAFy6-S6M,2020-01-30
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/8/22 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-08-22T06:49:10Z,LbyQ6UUFW6A,2020-08-22
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/2/27 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-02-27T06:53:14Z,UNEWkc73Bks,2021-02-27
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/3/6 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-03-06T06:29:04Z,adeGlx_ukFo,2021-03-06
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/21 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-21T07:47:06Z,DV9yBNL-Tvg,2020-04-21
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/8/5 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-08-05T06:58:17Z,tiKd0D6W-rs,2020-08-05
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/1/25 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-01-25T07:11:25Z,x9JY6YySOa4,2021-01-25
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/16 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-16T07:01:35Z,DSMyGqRM3dE,2020-04-16
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/6/5 13:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-06-05T05:44:19Z,BziNVl1Ysps,2020-06-05
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/11 19:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-11T12:04:14Z,cBdPsHpOkG4,2020-02-11
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/7/22 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-07-22T06:56:38Z,3tA9EOUChHU,2020-07-22
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/12/2 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-12-02T06:43:27Z,ZcoqOYvKUpQ,2020-12-02
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/11 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-11T07:23:55Z,f1Fw-u1VzAc,2020-04-11
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/5/4 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-05-04T07:07:30Z,3sNFcQChw28,2020-05-04
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/7/29 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-07-29T06:49:45Z,uXVITBL-xo4,2020-07-29
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/1/29 中央流行疫情指揮中心嚴重特殊傳染性肺炎專家說明會,2020-01-29T09:16:08Z,T8QD3v2puxQ,2020-01-29
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/4/7 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-04-07T07:34:01Z,o8ddinBoSTE,2020-04-07
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/3 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-03T13:32:03Z,2cRJ06GjwbA,2020-02-03
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/18 17:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-18T10:21:50Z,UGAMuMnHZfE,2020-02-18
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/1/21 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-01-21T06:56:04Z,qedLpYewYnA,2021-01-21
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/2 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-02T09:26:30Z,RRRKHm1fRuk,2020-02-02
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/1/27 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-01-27T06:42:57Z,bCPLKgdOHYQ,2020-01-27
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/16 18:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-16T11:30:57Z,43xPMaylHqE,2020-02-16
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/1/26 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-01-26T06:56:18Z,DS7jfJ78Hw4,2021-01-26
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/10/28 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-10-28T06:34:07Z,J4Q_aCOWDLs,2020-10-28
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/12/30 13:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-12-30T07:57:45Z,rDDLFdb6-CU,2020-12-30
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/5 22:10 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-05T15:12:31Z,QSJ4EjSKmh4,2020-03-05
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/5/6 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-05-06T06:43:30Z,ONeEoT7MbpI,2020-05-06
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/2/28 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-02-28T06:19:44Z,WcaszZUu66Q,2021-02-28
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/10/21 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-10-21T06:58:58Z,wu1lkorXhJ0,2020-10-21
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/1 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-01T12:53:34Z,7-ICEmHiyLs,2020-02-01
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/24  16:30 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-24T10:03:43Z,LlHbmb70QdQ,2020-02-24
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/13 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-13T06:59:15Z,WkuS3PchDAo,2020-03-13
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/6/4 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-06-04T06:33:34Z,Rzl68NKWC8Q,2020-06-04
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/2/3 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-02-03T07:20:50Z,T3sglQlhcQM,2021-02-03
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/5/28 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-05-28T06:28:16Z,V_ZroMaPy30,2020-05-28
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/1/28 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-01-28T07:09:32Z,ZYcUE39fxK4,2020-01-28
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/11/16 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-11-16T06:11:51Z,Bxsw8xnOXc4,2020-11-16
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/8/12 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-08-12T06:40:27Z,zYAIkj72t8Q,2020-08-12
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/12 13:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-12T05:47:20Z,uUUEPXjVJC4,2020-02-12
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/2/19 15:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-02-19T07:59:31Z,72nVIuhvYQQ,2020-02-19
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/11/18 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-11-18T07:09:41Z,cp6wHBaUux4,2020-11-18
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2021/1/30 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2021-01-30T06:49:02Z,jF0RpG7y0bg,2021-01-30
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/3/19 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-03-19T08:13:52Z,FufEBDL5-08,2020-03-19
UCyh91eTE9jA3ykg8W3_v3DQ,衛生福利部疾病管制署,2020/12/6 14:00 中央流行疫情指揮中心嚴重特殊傳染性肺炎記者會,2020-12-06T06:59:52Z,rsdwgN3SQck,2020-12-06
